Downloaded from wid.world on 07-06-2019 at 11:03:25
Country Code;Country Name;WID Variable code;Percentile group;Unit;Variable name;Intuitive description;Technical description;Methodological Notes;Sources
UZ;Uzbekistan;sptinc992j;p0p10;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking]; ; 
VU;Vanuatu;sptinc992j;p10p20;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking]; ; 
VU;Vanuatu;sptinc992j;p0p10;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking]; ; 
VE;Venezuela;sptinc992j;p10p20;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking]; ; 
VE;Venezuela;sptinc992j;p0p10;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking]; ; 
US-VT;Vermont;sptinc992j;p0p10;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Assuming the same distribution as fiscal income.;WID.world computations using: Frank, Sommeiller, Price & Saez (2015)
US-VT;Vermont;sptinc992j;p10p20;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Assuming the same distribution as fiscal income.;WID.world computations using: Frank, Sommeiller, Price & Saez (2015)
VN;Viet Nam;sptinc992j;p10p20;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking]; ; 
VN;Viet Nam;sptinc992j;p0p10;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking]; ; 
VG;Virgin Islands, British;sptinc992j;p0p10;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking]; ; 
VG;Virgin Islands, British;sptinc992j;p10p20;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking]; ; 
VI;Virgin Islands, US;sptinc992j;p10p20;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking]; ; 
VI;Virgin Islands, US;sptinc992j;p0p10;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking]; ; 
US-VA;Virginia;sptinc992j;p0p10;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Assuming the same distribution as fiscal income.;WID.world computations using: Frank, Sommeiller, Price & Saez (2015)
US-VA;Virginia;sptinc992j;p10p20;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Assuming the same distribution as fiscal income.;WID.world computations using: Frank, Sommeiller, Price & Saez (2015)
US-WA;Washington;sptinc992j;p10p20;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Assuming the same distribution as fiscal income.;WID.world computations using: Frank, Sommeiller, Price & Saez (2015)
US-WA;Washington;sptinc992j;p0p10;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Assuming the same distribution as fiscal income.;WID.world computations using: Frank, Sommeiller, Price & Saez (2015)
US-WV;West Virginia;sptinc992j;p0p10;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Assuming the same distribution as fiscal income.;WID.world computations using: Frank, Sommeiller, Price & Saez (2015)
US-WV;West Virginia;sptinc992j;p10p20;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Assuming the same distribution as fiscal income.;WID.world computations using: Frank, Sommeiller, Price & Saez (2015)
QV;Western Africa;sptinc992j;p0p10;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking]; ; 
QV;Western Africa;sptinc992j;p10p20;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking]; ; 
QW;Western Asia;sptinc992j;p0p10;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking]; ; 
QW;Western Asia;sptinc992j;p10p20;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking]; ; 
QX;Western Europe;sptinc992j;p0p10;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking]; ; 
QX;Western Europe;sptinc992j;p10p20;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking]; ; 
US-WI;Wisconsin;sptinc992j;p0p10;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Assuming the same distribution as fiscal income.;WID.world computations using: Frank, Sommeiller, Price & Saez (2015)
US-WI;Wisconsin;sptinc992j;p10p20;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Assuming the same distribution as fiscal income.;WID.world computations using: Frank, Sommeiller, Price & Saez (2015)
WO;World;sptinc992j;p10p20;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];WID.world computations using wid.world/gpinter.;[URL][URL_LINK]http://wir2018.wid.world/[/URL_LINK][URL_TEXT]World Inequality Report 2018[/URL_TEXT][/URL]
WO;World;sptinc992j;p0p10;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];WID.world computations using wid.world/gpinter.;[URL][URL_LINK]http://wir2018.wid.world/[/URL_LINK][URL_TEXT]World Inequality Report 2018[/URL_TEXT][/URL]
DE-WU;Wurttemberg;sptinc992j;p10p20;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking]; ; 
DE-WU;Wurttemberg;sptinc992j;p0p10;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking]; ; 
US-WY;Wyoming;sptinc992j;p0p10;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Assuming the same distribution as fiscal income.;WID.world computations using: Frank, Sommeiller, Price & Saez (2015)
US-WY;Wyoming;sptinc992j;p10p20;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Assuming the same distribution as fiscal income.;WID.world computations using: Frank, Sommeiller, Price & Saez (2015)
YE;Yemen;sptinc992j;p10p20;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];WID.world computations using wid.world/gpinter.;"[URL][URL_LINK]http://wid.world/document/alvaredoassouadpiketty-middleeast-widworldwp201715/[/URL_LINK][URL_TEXT]Facundo Alvaredo; Lydia Assouad and Thomas Piketty (2017). Measuring Inequality in the Middle East, 1990-2016: The World’s Most Unequal Region? WID.world Working Paper 2017/15[/URL_TEXT][/URL]"
YE;Yemen;sptinc992j;p0p10;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];WID.world computations using wid.world/gpinter.;"[URL][URL_LINK]http://wid.world/document/alvaredoassouadpiketty-middleeast-widworldwp201715/[/URL_LINK][URL_TEXT]Facundo Alvaredo; Lydia Assouad and Thomas Piketty (2017). Measuring Inequality in the Middle East, 1990-2016: The World’s Most Unequal Region? WID.world Working Paper 2017/15[/URL_TEXT][/URL]"
YU;Yugoslavia;sptinc992j;p10p20;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking]; ; 
YU;Yugoslavia;sptinc992j;p0p10;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking]; ; 
ZM;Zambia;sptinc992j;p10p20;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Fiscal income rescaled to match the macroeconomic aggregates.;WID.world computations using fiscal income series and the net national income.
ZM;Zambia;sptinc992j;p0p10;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Fiscal income rescaled to match the macroeconomic aggregates.;WID.world computations using fiscal income series and the net national income.
ZZ;Zanzibar;sptinc992j;p0p10;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Fiscal income rescaled to match the macroeconomic aggregates.;WID.world computations using fiscal income series and the net national income.
ZZ;Zanzibar;sptinc992j;p10p20;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Fiscal income rescaled to match the macroeconomic aggregates.;WID.world computations using fiscal income series and the net national income.
ZW;Zimbabwe;sptinc992j;p0p10;share;Pre-tax national income. Share Adults. equal-split adults;Pre-tax national income share held by a given percentile group. Pre-tax national income  is the sum of all pre-tax personal income flows accruing to the owners of the production factors, labor and capital, before taking into account the operation of the tax/transfer system, but after taking into account the operation of pension system. The central difference between personal factor income and pre-tax income is the treatment of pensions, which are counted on a contribution basis by factor income and on a distribution basis by pre-tax income. The population is comprised of individuals over age 20. The base unit is the individual (rather than the household) but resources are split equally within couples.;Pre-tax national income =Pre-tax labor income [total pre-tax income ranking]+Pre-tax capital income [total pre-tax income ranking];Fiscal income rescaled to match the macroeconomic aggregates.;WID.world computations using fiscal income series and the net national income.
